record_id,paper_id,doi,route,original_status,original_scope_bucket,candidate_reason,priority_score,priority_bucket,review_focus,adjudication
record_61ffd65ceb45,paper_7ab41c5b6a1d,10.1593/neo.121890,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,15.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.75, 'rationale': 'The record indicates an ambiguous concentration (1.0 mg/ml, which does not align with the required 5% w/w concentration for ibuprofen). Additionally, there are multiple failure reasons including inconsistent source context and missing area information. This makes promotion to verified status scientifically inappropriate; thus, it remains unresolved in scope.'}"
record_5ff80e2cdc44,paper_84dcffdf1d76,10.1371/journal.pone.0156931,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,14.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'uncertain', 'confidence': 0.5, 'rationale': 'The record identifies an ambiguous API concentration (100μM) that does not conform to the 5% w/w requirement, thus lacking clarity and appropriateness under the strict scope.'}"
record_bccde2cb806b,paper_84dcffdf1d76,10.1371/journal.pone.0156931,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,14.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'no', 'confidence': 0.5, 'rationale': 'The candidate record presents ambiguous concentration details (100μM vs. the required 5% w/w concentration of ibuprofen). The API concentration provided is in micromolar (μM), which cannot be directly compared or converted to the required weight/weight (w/w) percentage for ibuprofen. Although the record includes relevant endpoints like amount and endpoint time, the concentration issue is a significant reason for uncertainty. The multiple failure reasons highlight the problematic nature of the concentration, indicating the necessity for clarity to fit into the strict scope.'}"
record_d8ec78052c20,paper_84dcffdf1d76,10.1371/journal.pone.0156931,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,14.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': 'The record indicates an ambiguous API concentration (131.0 µM), which is not in line with the specified strict concentration of 5% w/w required for verification. The endpoints and study type fit within the IVPT framework but the issues regarding the concentration details keep it unresolved.'}"
record_d16c057fc54f,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The record indicates an API concentration of 5.0% w/v, which is ambiguous as it does not conform to the strict requirement of 5% w/w. Although the study uses a Franz diffusion cell and contains relevant endpoint parameters, the ambiguity in concentration classification leads to its rejection as out of scope.'}"
record_453da10d1ec5,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.85, 'rationale': 'The ambiguous API concentration (5% w/v) conflicts with the required 5% w/w for strict scope, thus it cannot be verified under current guidelines. However, the remaining parameters have valid data supporting relevance in context, but the ambiguity in concentration basis prevents verification.'}"
record_3ec6644ba612,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The record contains ambiguous concentration data with the reported concentration being stated as 5% w/v instead of the required 5% w/w. The endpoint and methodology seem valid for the context of dermal ibuprofen studies, but because of the concentration basis confusion (w/v vs. w/w), the record should remain classified as unresolved instead of being verified.'}"
record_6ef7cb7d4ade,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.8, 'rationale': 'The record mentions an api concentration of 5% w/v, which raises ambiguity regarding whether it satisfies the strict concentration requirement of 5% w/w. Due to this ambiguity, despite other parameters being acceptable, the record should remain unresolved rather than verified.'}"
record_3672e05a60e6,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.8, 'rationale': 'The record indicates an api concentration of 5.0% (w/v), which is ambiguous given that the strict scope requires a concentration of 5% w/w. This discrepancy regarding the concentration format (w/v vs. w/w) leads to classification as unresolved due to the critical failure reason outlined, which is the ambiguous api concentration.'}"
record_7f1a8e76ddde,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The API concentration is reported as 5% w/v, which is not consistent with the specified requirement of 5% w/w. This inconsistency leads to ambiguity in the concentration basis, hence, it cannot be verified as strict. Although other parameters are in scope, the critical concentration discrepancy maintains the unresolved status.'}"
record_dc0536190cb0,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'uncertain', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record indicates an ambiguous concentration unit (5% w/v), which conflicts with the requirement of specifying 5% w/w concentration. Although the evidence contains relevant information about the Franz diffusion study and endpoint parameters, the ambiguity regarding the concentration leads to uncertainty, suggesting that it should remain unresolved rather than promoted to verified.'}"
record_94fdeacead82,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.6, 'rationale': 'The record indicates an ambiguous API concentration with the value expressed as 5% w/v rather than the required w/w specification for this adjudication. Although the study involves the proper device (Franz diffusion cell) and parameters for IVPT, the conflicting unit of the concentration leads to uncertainty regarding its applicability under strict guidelines.'}"
record_a8b14ec9c84e,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record contains an ambiguous API concentration expressed in % w/v instead of the required % w/w, leading to a conflict in the concentration specification for ibuprofen. This inconsistency necessitates rejection from strict verification, despite the positive aspects related to Franz diffusion cell, endpoint amount, and time.'}"
record_59963ee27e78,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'uncertain', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record presents an ambiguous API concentration specified as 5% w/v. Although it aligns with the ibuprofen focus, the concentration format does not match the specified criterion of 5% w/w. This ambiguity prevents verification under the strict criteria set for this evidence-mining pipeline, thus recommending it to remain unresolved.'}"
record_eb5e98f7f8bb,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The candidate record has an ambiguous API concentration due to confusion between % w/v and % w/w. Since the study mentions both formulations but lacks clarity on the concentration used in relation to the drug solubility and performance, it does not meet the strict scope. It should remain unresolved rather than verified because the ambiguity makes the data insufficiently reliable.'}"
record_764e4aa71249,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The record indicates an ambiguous API concentration due to the reported concentration being in % w/v, whereas the required concentration for strict verification is % w/w. This discrepancy raises questions about the validity of the API concentration, thus making it inappropriate to promote this record to verified status despite acceptable values in other criteria.'}"
record_83a3f9b0e06e,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record indicates an ambiguous API concentration as it is reported as 5% w/v, which contradicts the strict concentration requirement set at 5% w/w. This ambiguity prevents it from being verified as a strict record. The remaining fields are acceptable and relevant, but the ambiguous concentration leads to an unresolved status.'}"
record_bbc291658e05,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The record remains unresolved due to the ambiguity around the API concentration, specifically the reported concentration of 5% w/v, as that does not align with the requirement for 5% w/w. While the other parameters meet the strict conditions, the conflicting concentration definition inhibits a promotion to verified status.'}"
record_9424b5553135,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record states that the api concentration is 5.0% w/v, which does not align with the strict requirement of 5% w/w concentration. This ambiguity in concentration classification renders it outside the acceptable parameters for strict verification. Though the research is scientifically useful and involves the required device and endpoints, the concentration format issue leads to rejection under the strict criteria.'}"
record_c83676244c03,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record retains useful information about ibuprofen formulation and its permeation study but has an ambiguity regarding the concentration (5% w/v) since the concentration basis is inconsistent with the strict 5% w/w requirement. Therefore, it should remain unresolved rather than verified.'}"
record_cff9534403d5,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.85, 'rationale': 'The record references 5% w/v concentration, which differs from the required 5% w/w. The ambiguous API concentration leads to rejection, although the other factors regarding Franz diffusion cell and IVPT are satisfied.'}"
record_d9fc1e579464,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The record indicates an ambiguous API concentration despite the reported value being 5% w/v. The discrepancy in concentration units (w/v instead of w/w) raises doubts about the interpretation of the results, thus maintaining its status as unresolved. Other parameters of the study fall within the expected strict scope.'}"
record_8451385f5434,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': ""The API concentration is reported as 5% w/v, but the original record notes an 'ambiguous_api_concentration' due to this unit of measurement not matching the strict required unit of % w/w. This discrepancy prevents the record from being classified as verified despite the other data being within scope.""}"
record_771853ae9097,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The record has an ambiguous API concentration reported as 5.0% w/v, which conflicts with the requirement for 5% w/w. While it meets other necessary scientific criteria, the uncertainty in concentration measurement prevents it from being promoted to verified.'}"
record_1bf5e1e73737,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.8, 'rationale': 'The candidate record indicates an ambiguous API concentration (5% w/v) which is not consistent with the strict criteria that require a concentration of 5% w/w. This discrepancy prevents promotion to verified status. While other aspects of the study align with the established parameters for ibuprofen in a Franz diffusion cell, the concentration units being in w/v rather than the required w/w introduces ambiguity, leaving the evidence unresolved.'}"
