stage,bucket,count
route_unresolved_reason,the_content_does_not_provide_explicit_data_related_to_ibuprofen_or_diffusion_cel,1
route_unresolved_reason,the_content_does_not_provide_sufficient_data_to_identify_specific_extraction_poi,1
route_unresolved_reason,the_content_mainly_discusses_molecular_interactions_and_structural_preservation_,1
route_unresolved_reason,the_content_primarily_contains_navigation_and_technical_information_about_europe,1
route_unresolved_reason,the_document_appears_to_be_a_molecular_dynamics_simulation_study_discussing_ibup,1
route_unresolved_reason,the_document_appears_to_be_focused_on_drug_release_coatings_and_does_not_mention,1
route_unresolved_reason,the_document_appears_to_be_focused_on_polyphenolic_components_and_does_not_menti,1
route_unresolved_reason,the_document_appears_to_be_incomplete_and_not_directly_related_to_ibuprofen_or_d,1
route_unresolved_reason,the_document_appears_to_focus_on_the_biological_effects_of_certain_compounds_rat,1
route_unresolved_reason,the_document_appears_to_focus_on_the_effects_of_ibuprofen_in_combination_with_ot,1
route_unresolved_reason,the_document_contains_no_extractable_evidence_related_to_ibuprofen_or_specific_d,1
route_unresolved_reason,the_document_contains_no_structured_evidence_related_to_ibuprofen_or_formulation,1
route_unresolved_reason,the_document_content_does_not_provide_relevant_information_for_extraction,1
route_unresolved_reason,the_document_content_does_not_provide_sufficient_information_to_determine_extrac,1
route_unresolved_reason,the_document_content_does_not_provide_sufficient_information_to_determine_specif,1
route_unresolved_reason,the_document_does_not_contain_extractable_evidence_relevant_to_ibuprofen_formula,1
route_unresolved_reason,the_document_does_not_contain_relevant_extractable_evidence_related_to_ibuprofen,1
route_unresolved_reason,the_document_does_not_contain_relevant_information_regarding_ibuprofen_or_its_fo,1
route_unresolved_reason,the_document_does_not_mention_ibuprofen_or_diffusion_cells_evidence_extraction_i,1
route_unresolved_reason,the_document_does_not_pertain_to_ibuprofen_or_relevant_dermal_formulations,1
route_unresolved_reason,the_document_does_not_provide_any_extractable_evidence_related_to_ibuprofen_diff,1
route_unresolved_reason,the_document_does_not_provide_clear_evidence_or_structured_data_that_can_be_extr,1
route_unresolved_reason,the_document_does_not_provide_concrete_evidence_regarding_endpoints_or_formulati,1
route_unresolved_reason,the_document_does_not_provide_relevant_information_on_ibuprofen_or_related_derma,1
route_unresolved_reason,the_document_does_not_provide_sufficient_information_regarding_ibuprofen_or_diff,1
route_unresolved_reason,the_document_doesn_t_provide_specific_content_related_to_ibuprofen_or_details_on,1
route_unresolved_reason,the_document_mainly_discusses_drug_induced_toxic_epidermal_necrolysis_and_does_n,1
route_unresolved_reason,the_document_only_includes_the_first_two_pages_which_are_not_informative_regardi,1
route_unresolved_reason,the_document_predominantly_includes_navigation_and_setup_content_from_europe_pmc,1
route_unresolved_reason,the_document_preview_does_not_provide_sufficient_detail_to_identify_extractable_,1
route_unresolved_reason,the_document_primarily_contains_navigation_information_related_to_europe_pmc_and,1
route_unresolved_reason,the_document_primarily_contains_navigational_and_administrative_text_from_europe,1
route_unresolved_reason,the_document_primarily_discusses_naproxen_and_famotidine_in_the_context_of_acute,1
route_unresolved_reason,the_document_primarily_discusses_skin_cancers_and_their_molecular_mechanisms_wit,1
route_unresolved_reason,the_document_provided_does_not_contain_the_necessary_evidence_related_to_ibuprof,1
route_unresolved_reason,the_document_provided_is_information_about_the_e_theses_online_service_and_does_,1
route_unresolved_reason,the_document_seems_to_focus_on_drug_toxicity_assays_using_biofabricated_models_a,1
route_unresolved_reason,the_paper_discusses_plga_implants_and_fluid_renewal_effects_but_does_not_mention,1
route_unresolved_reason,the_paper_discusses_sodium_coupled_monocarboxylate_transporters_particularly_slc,1
route_unresolved_reason,the_paper_discusses_the_role_of_nsaids_ibuprofen_included_in_ad_but_does_not_foc,1
route_unresolved_reason,the_paper_discusses_the_synthesis_and_characterization_of_ibuprofen_functionaliz,1
route_unresolved_reason,the_paper_does_not_discuss_ibuprofen_or_its_dermal_formulations,1
route_unresolved_reason,the_provided_text_does_not_contain_relevant_evidence_related_to_ibuprofen_or_spe,1
route_unresolved_reason,the_study_focuses_on_the_interactions_and_loading_capacity_of_ibuprofen_with_mil,1
route_unresolved_reason,this_paper_discusses_a_hydrogel_designed_for_nsaid_delivery_but_lacks_sufficient,1
route_unresolved_reason,this_paper_evaluates_new_ibuprofen_polymeric_prodrugs_and_includes_in_vitro_eval,1
route_unresolved_reason,unspecified,35
route_note,content_appears_to_be_non_extractable_due_to_lack_of_relevant_structured_informa,1
route_note,content_does_not_provide_enough_specific_information_relevant_to_ibuprofen_or_di,1
route_note,content_extraction_was_not_available_due_to_a_lack_of_detailed_sections_or_evide,1
route_note,content_from_initial_pages_is_unextractable_related_to_the_topic,1
route_note,content_on_first_two_pages_is_not_relevant_for_extraction,1
route_note,content_primarily_consists_of_navigational_elements_and_no_substantial_evidence_,1
route_note,document_appears_to_be_a_general_overview_without_specific_extractable_evidence_,1
route_note,document_appears_to_be_highly_technical_and_relevant_to_nsaids_but_lacks_the_spe,1
route_note,document_content_does_not_provide_enough_information_for_extraction,1
route_note,document_content_not_accessible_for_specific_extraction,1
route_note,document_did_not_provide_any_relevant_evidence_regarding_the_extraction_inquirie,1
route_note,document_does_not_contain_concrete_details_about_diffusion_studies_related_to_ib,1
route_note,document_is_primarily_procedural_specific_extraction_details_on_formulations_or_,1
route_note,evidence_extraction_is_limited_due_to_lack_of_specific_sections_or_details_in_th,1
route_note,evidence_extraction_not_explicit_keywords_indicate_focus_on_ibuprofen_response_b,1
route_note,extract_evidence_regarding_ibuprofen_delivery_method_and_formulation_from_the_pa,1
route_note,extractable_evidence_not_available_in_provided_text,1
route_note,extraction_not_feasible_due_to_insufficient_information_in_the_provided_text,1
route_note,focus_on_drug_release_using_alginate_microspheres,1
route_note,focus_on_how_ac_treated_skin_affects_ibuprofen_retention_and_permeability_throug,1
route_note,focus_on_permeation_promoters_and_their_effect_on_ibuprofen_release,1
route_note,focus_on_transdermal_drug_delivery_system,1
route_note,focuses_on_the_mechanistic_role_of_ibuprofen_in_sensitizing_lung_cancer_cells_to,1
route_note,further_details_are_required_for_specifics_on_endpoints_and_formulations,1
route_note,further_details_unavailable_from_the_provided_text,1
route_note,information_extracted_does_not_mention_ibuprofen_or_any_relevant_diffusion_cell_,1
route_note,information_regarding_diffusion_cell_franz_type_studies_and_specific_endpoints_i,1
route_note,initial_extraction_reveals_potential_relevance_to_ibuprofen_formulation_but_lack,1
route_note,insufficient_content_in_provided_text_to_determine_evidence,1
route_note,insufficient_content_provided_to_determine_details,1
route_note,insufficient_content_to_determine_extraction_details,1
route_note,insufficient_content_to_extract_specific_details_regarding_the_formulation_endpo,1
route_note,insufficient_evidence_related_to_ibuprofen_or_diffusion_cells_focus_on_traumatic,1
route_note,insufficient_extractable_data_in_the_provided_text,1
route_note,insufficient_extractable_evidence_details_available_from_the_document_text,1
route_note,insufficient_extractable_evidence_in_provided_text,1
route_note,insufficient_information_available_content_consists_mainly_of_navigation_and_sup,1
route_note,insufficient_information_available_from_the_provided_text,1
route_note,insufficient_information_available_in_the_excerpt,1
route_note,insufficient_information_available_in_the_provided_document,1
route_note,insufficient_information_available_to_assess_content,1
route_note,insufficient_information_available_to_determine_extraction_route,2
route_note,insufficient_information_for_specific_extraction,1
route_note,insufficient_information_in_the_provided_text,1
route_note,insufficient_information_to_determine_evidence_related_to_ibuprofen_or_dermal_fo,1
route_note,key_focus_on_a_new_delivery_system_for_ibuprofen,1
route_note,key_focus_on_ibuprofen_as_bcs_class_ii_drug_potential_applications_in_formulatio,1
route_note,lacks_sufficient_extractable_evidence_regarding_ibuprofen,1
route_note,missing_structured_and_pdf_router_source,236
route_note,missing_structured_and_pdf_router_source_blocked_html_remote_captcha,63
route_note,missing_structured_and_pdf_router_source_html_remote_httperror,5
route_note,no_clear_evidence_extraction_points_identified_from_the_provided_document_text,1
route_note,no_clear_evidence_extraction_routes_identified_from_the_provided_text,1
route_note,no_clear_extractable_evidence_found_in_provided_text,1
route_note,no_clear_extractable_evidence_found_in_the_provided_document,1
route_note,no_clear_extractable_evidence_related_to_ibuprofen_or_diffusion_cells_in_the_pro,1
route_note,no_clear_mention_of_ibuprofen_or_relevant_diffusion_methods,1
route_note,no_detailed_evidence_extraction_available_from_the_provided_document,1
route_note,no_evidence_related_to_ibuprofen_or_dermal_formulations_found,1
route_note,no_extractable_content_identified_in_the_provided_pages,1
route_note,no_extractable_evidence_available,1
route_note,no_extractable_evidence_available_from_provided_document,1
route_note,no_extractable_evidence_found,1
route_note,no_extractable_evidence_found_in_provided_pages,1
route_note,no_extractable_evidence_identified_in_the_text_provided,1
route_note,no_extractable_evidence_present,1
route_note,no_extractable_evidence_provided_in_the_document_text,1
route_note,no_extractable_evidence_regarding_ibuprofen_or_diffusion_cell_found,1
route_note,no_extractable_evidence_regarding_ibuprofen_or_related_formulations_found_in_the,1
route_note,no_extractable_evidence_related_to_ibuprofen_found_in_the_provided_document,1
route_note,no_extractable_evidence_was_found_in_the_displayed_document,1
route_note,no_relevant_content_found_regarding_ibuprofen_or_diffusion_cells,1
route_note,no_relevant_content_from_the_provided_text,1
route_note,no_relevant_data_appears_to_be_extractable_from_the_provided_text,1
route_note,no_relevant_data_extraction_possible,1
route_note,no_relevant_data_related_to_ibuprofen_dermal_formulation_extraction_found_in_pro,1
route_note,no_relevant_data_related_to_ibuprofen_or_diffusion_cells_found,1
route_note,no_relevant_evidence_extracted_regarding_ibuprofen_or_diffusion_studies,1
route_note,no_relevant_evidence_found_in_the_document,2
route_note,no_relevant_evidence_on_ibuprofen_or_diffusion_cells_found_in_the_available_text,1
route_note,no_relevant_evidence_related_to_ibuprofen_or_dermal_formulations_found_in_the_do,1
route_note,no_relevant_evidence_related_to_ibuprofen_or_diffusion_cells_content_appears_to_,1
route_note,no_relevant_extractable_evidence_found,1
route_note,no_relevant_extractable_evidence_found_in_the_provided_document_section,2
route_note,no_relevant_extractable_evidence_identified,1
route_note,no_relevant_information_about_ibuprofen_or_dermal_formulations_found_in_the_prov,1
route_note,no_relevant_information_extracted_regarding_ibuprofen_or_the_use_of_diffusion_ce,1
route_note,no_relevant_information_found_in_the_provided_document_text,1
route_note,no_relevant_information_found_in_the_provided_text,1
route_note,no_relevant_information_found_regarding_ibuprofen_or_dermal_formulations,2
route_note,no_relevant_information_on_ibuprofen_or_dermal_formulations_found_in_the_provide,1
route_note,no_relevant_information_regarding_ibuprofen_or_dermal_formulation_extraction,1
route_note,no_relevant_information_regarding_ibuprofen_or_related_dermal_formulations,1
route_note,no_relevant_information_related_to_ibuprofen_or_diffusion_studies_was_found,1
route_note,no_specific_evidence_extraction_routes_identified_from_the_provided_text,1
route_note,no_specific_evidence_related_to_ibuprofen_extraction_identified,1
route_note,no_specific_experimental_details_or_results_are_provided_in_the_pages_shown,1
route_note,no_specific_extractable_evidence_on_ibuprofen_or_diffusion_methodologies_availab,1
route_note,only_basic_information_available_from_the_document_headers,1
route_note,only_structural_webpage_content_found_no_relevant_extractable_evidence_regarding,1
route_note,potential_for_extracting_data_on_a_mixed_micellar_gel_formulation_for_ibuprofen_,1
route_note,results_included_both_permeation_and_diffusion_studies,1
route_note,significant_effects_of_various_cox_inhibitors_on_kyna_production_reported,1
route_note,some_details_about_barriers_and_endpoints_are_not_specified,1
route_note,study_details_the_enhancement_of_skin_permeability_for_ibuprofen_using_microneed,1
route_note,study_evaluates_a_modified_method_for_calculating_permeability_highlighting_limi,1
route_note,study_examines_the_efficiency_of_nanoparticle_based_formulations_for_improving_i,1
route_note,study_focuses_on_membrane_properties_and_testing_against_organic_pollutants_incl,1
route_note,study_focuses_on_the_characterization_and_performance_of_ibuprofen_loaded_chitos,1
route_note,study_investigates_the_delivery_of_ibuprofen_using_a_novel_vesicle_loaded_hydrog,1
route_note,study_primarily_focuses_on_biodegradation_of_pharmaceuticals_including_ibuprofen,1
route_note,the_content_does_not_mention_ibuprofen_or_relevant_diffusion_cells_lacking_extra,1
route_note,the_content_does_not_provide_explicit_data_related_to_ibuprofen_or_diffusion_cel,1
route_note,the_content_does_not_provide_sufficient_data_to_identify_specific_extraction_poi,1
route_note,the_content_mainly_discusses_molecular_interactions_and_structural_preservation_,1
route_note,the_content_primarily_contains_navigation_and_technical_information_about_europe,1
route_note,the_document_appears_to_be_a_molecular_dynamics_simulation_study_discussing_ibup,1
route_note,the_document_appears_to_be_focused_on_drug_release_coatings_and_does_not_mention,1
route_note,the_document_appears_to_be_focused_on_polyphenolic_components_and_does_not_menti,1
route_note,the_document_appears_to_be_incomplete_and_not_directly_related_to_ibuprofen_or_d,1
route_note,the_document_appears_to_focus_on_the_biological_effects_of_certain_compounds_rat,1
route_note,the_document_appears_to_focus_on_the_effects_of_ibuprofen_in_combination_with_ot,1
route_note,the_document_contains_no_extractable_evidence_related_to_ibuprofen_or_specific_d,1
route_note,the_document_contains_no_structured_evidence_related_to_ibuprofen_or_formulation,1
route_note,the_document_content_does_not_provide_relevant_information_for_extraction,1
route_note,the_document_content_does_not_provide_sufficient_information_to_determine_extrac,1
route_note,the_document_content_does_not_provide_sufficient_information_to_determine_specif,1
route_note,the_document_does_not_contain_extractable_evidence_relevant_to_ibuprofen_formula,1
route_note,the_document_does_not_contain_relevant_extractable_evidence_related_to_ibuprofen,1
route_note,the_document_does_not_contain_relevant_information_regarding_ibuprofen_or_its_fo,1
route_note,the_document_does_not_mention_ibuprofen_or_diffusion_cells_evidence_extraction_i,1
route_note,the_document_does_not_pertain_to_ibuprofen_or_relevant_dermal_formulations,1
route_note,the_document_does_not_provide_any_extractable_evidence_related_to_ibuprofen_diff,1
route_note,the_document_does_not_provide_clear_evidence_or_structured_data_that_can_be_extr,1
route_note,the_document_does_not_provide_concrete_evidence_regarding_endpoints_or_formulati,1
route_note,the_document_does_not_provide_relevant_information_on_ibuprofen_or_related_derma,1
route_note,the_document_does_not_provide_sufficient_information_regarding_ibuprofen_or_diff,1
route_note,the_document_doesn_t_provide_specific_content_related_to_ibuprofen_or_details_on,1
route_note,the_document_mainly_discusses_drug_induced_toxic_epidermal_necrolysis_and_does_n,1
route_note,the_document_only_includes_the_first_two_pages_which_are_not_informative_regardi,1
route_note,the_document_predominantly_includes_navigation_and_setup_content_from_europe_pmc,1
route_note,the_document_preview_does_not_provide_sufficient_detail_to_identify_extractable_,1
route_note,the_document_primarily_contains_navigation_information_related_to_europe_pmc_and,1
route_note,the_document_primarily_contains_navigational_and_administrative_text_from_europe,1
route_note,the_document_primarily_discusses_naproxen_and_famotidine_in_the_context_of_acute,1
route_note,the_document_primarily_discusses_skin_cancers_and_their_molecular_mechanisms_wit,1
route_note,the_document_provided_does_not_contain_the_necessary_evidence_related_to_ibuprof,1
route_note,the_document_provided_is_information_about_the_e_theses_online_service_and_does_,1
route_note,the_document_seems_to_focus_on_drug_toxicity_assays_using_biofabricated_models_a,1
route_note,the_extraction_of_ibuprofen_concentration_profiles_in_the_stratum_corneum_is_wel,1
route_note,the_formulation_of_ibuprofen_derivatives_linked_to_kyotorphin_is_specifically_ad,1
route_note,the_investigation_includes_drug_release_kinetics_and_the_influence_of_cotton_fab,1
route_note,the_paper_discusses_plga_implants_and_fluid_renewal_effects_but_does_not_mention,1
route_note,the_paper_discusses_sodium_coupled_monocarboxylate_transporters_particularly_slc,1
route_note,the_paper_discusses_the_adsorption_of_various_pharmaceuticals_including_ibuprofe,1
route_note,the_paper_discusses_the_role_of_nsaids_ibuprofen_included_in_ad_but_does_not_foc,1
route_note,the_paper_discusses_the_synthesis_and_characterization_of_ibuprofen_functionaliz,1
route_note,the_paper_does_not_discuss_ibuprofen_or_its_dermal_formulations,1
route_note,the_paper_evaluates_drug_delivery_efficiency_using_microneedle_arrays_confirming,1
route_note,the_paper_focuses_on_the_interaction_of_ibuprofen_with_airway_hypersensitivity_p,1
route_note,the_paper_focuses_on_the_viscoelastic_properties_of_drugs_in_adhesive_films_with,1
route_note,the_paper_investigates_transport_properties_of_nsaids_including_ibuprofen_across,1
route_note,the_paper_primarily_evaluates_the_efficacy_of_ibuprofen_as_a_topical_agent_for_p,1
route_note,the_paper_primarily_explores_the_use_of_ibuprofen_and_other_organic_acids_to_enh,1
route_note,the_paper_provides_detailed_experimental_results_on_the_permeation_profiles_of_l,1
route_note,the_provided_text_does_not_contain_relevant_evidence_related_to_ibuprofen_or_spe,1
route_note,the_role_of_arachidonic_acid_in_altering_adrenergic_receptor_responses_was_exami,1
route_note,the_studies_confirmed_that_ibuprofen_and_lidocaine_maintained_their_molecular_st,1
route_note,the_study_assesses_thiosemicarbazide_derivatives_of_isoniazid_for_urease_and_ant,1
route_note,the_study_compares_ibuprofen_s_permeation_across_different_membranes_providing_i,1
route_note,the_study_demonstrates_enhanced_ibuprofen_solubility_and_skin_permeation_through,1
route_note,the_study_demonstrates_improved_transdermal_delivery_of_ibuprofen_using_microemu,1
route_note,the_study_demonstrates_the_advantages_of_ibuprofen_ha_over_unconjugated_ibuprofe,1
route_note,the_study_demonstrates_the_effectiveness_of_an_ibuprofen_and_moxifloxacin_gel_fo,1
route_note,the_study_demonstrates_the_synthesis_and_application_of_mesoporous_silica_materi,1
route_note,the_study_details_clinical_cases_of_multisystem_inflammatory_syndrome_mis_in_chi,1
route_note,the_study_details_the_use_of_a_novel_3d_printed_diffusion_cell_to_investigate_ib,1
route_note,the_study_discusses_ntg_induced_migraine_and_mentions_ibuprofen_s_role_in_allevi,1
route_note,the_study_emphasizes_the_impact_of_photo_switchable_azobenzene_counterions_on_th,1
route_note,the_study_emphasizes_the_modulation_of_drug_release_properties_through_the_desig,1
route_note,the_study_explores_the_effects_of_a_new_ibuprofen_formulation_intended_for_inhal,1
route_note,the_study_focuses_on_the_interactions_and_loading_capacity_of_ibuprofen_with_mil,1
route_note,the_study_highlights_the_neurite_growth_promoting_effects_of_ibuprofen_on_human_,1
route_note,the_study_involves_synthesis_and_characterization_techniques_as_well_as_in_vitro,1
route_note,the_study_uses_a_tissue_engineered_skin_model_to_evaluate_the_effects_of_ibuprof,1
route_note,this_paper_discusses_a_hydrogel_designed_for_nsaid_delivery_but_lacks_sufficient,1
route_note,this_paper_evaluates_new_ibuprofen_polymeric_prodrugs_and_includes_in_vitro_eval,1
route_note,this_study_primarily_focuses_on_the_application_of_ibuprofen_in_a_cotton_fabric_,1
patch_status:patch_api_concentration,skipped,63
patch_status:patch_area,applied,2
patch_status:patch_area,skipped,36
patch_status:patch_endpoint_time,applied,13
patch_status:patch_endpoint_value,applied,16
patch_status:patch_endpoint_value,skipped,34
patch_reason:patch_api_concentration,no_recoverable_concentration_fragment,56
patch_reason:patch_api_concentration,recovered_concentration_matches_existing_value,7
patch_reason:patch_area,no_recoverable_area_fragment,36
patch_reason:patch_endpoint_value,no_recoverable_endpoint_fragment,19
patch_reason:patch_endpoint_value,recovered_endpoint_matches_existing_value,15
