record_id,paper_id,doi,route,original_status,original_scope_bucket,candidate_reason,priority_score,priority_bucket,review_focus,adjudication
record_58c983118f05,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The candidate record presents an ambiguous API concentration, listed as 1.0% w/v while the required concentration is specifically 5% w/w. The presence of conflicting concentration units (w/v instead of w/w) raises concerns about the applicability of the data to the strict requirements. Although the endpoints and study methodology are acceptable, the primary focus on the API concentration basis conflicts with the strict scope, leading to recommendation for unresolved status.'}"
record_7843cfa292ef,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.8, 'rationale': 'The record presents a distinct concentration unit (% w/v) that does not align with the strict requirement of 5% w/w for ibuprofen in the evaluation. While the methodology and data provided are scientifically useful, the API concentration does not match the specified criteria, rendering this submission outside the strict scope.'}"
record_0aa946056083,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The record indicates that the concentration of ibuprofen is provided as 1.0% w/v, which is not consistent with the strict scope of 5% w/w. This ambiguity in API concentration means that while the record contains relevant information, it does not meet the strict criteria for verification due to the unresolved status of API concentration.'}"
record_bcd7d790ff2b,paper_6e6aaf875560,10.1248/bpb.b19-00221,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'no', 'area_ok': 'uncertain', 'confidence': 0.75, 'rationale': 'The record presents an ambiguous API concentration value, with the provided concentration of 1.11 mg/ml in a w/v context, but it does not meet the 5% w/w requirement, which creates a conflict in the eligibility for strict verification. The endpoint kind being unknown further complicates the assessment, warranting a classification as unresolved.'}"
record_8770ed2fb0a9,paper_84dcffdf1d76,10.1371/journal.pone.0156931,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'no', 'area_ok': 'n_a', 'confidence': 0.5, 'rationale': 'The record presents an ambiguous concentration of ibuprofen (100 µM) without specifying details that would align it with the 5% w/w requirement. The endpoint types and the time needed for the endpoint are missing, and the endpoint kind is listed as unknown, leading to insufficient evidence for verification. Therefore, it remains unresolved rather than being promoted to verified.'}"
record_973c69bffb94,paper_84dcffdf1d76,10.1371/journal.pone.0156931,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'no', 'area_ok': 'n_a', 'confidence': 0.6, 'rationale': 'The record indicates an API concentration of 131 μM which does not meet the specified 5% w/w requirement for ibuprofen. Furthermore, there is missing information on the endpoint time and the endpoint kind is marked as unknown, contributing to its ambiguity. Thus, it does not strictly adhere to the requirements, while retaining potential but unresolved relevance.'}"
record_ad27c13dbfc5,paper_6d7ce6948405,10.1002/14651858.cd001177.pub2,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'uncertain', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.6, 'rationale': 'The record indicates an api concentration of 0.5 mg/cm², which conflicts with the requirement for a 5% w/w concentration of ibuprofen. Additionally, the endpoint kind is labeled as unknown, which raises concerns about the validity and completeness of the data set. Though the endpoint time is specified, the overall lack of clarity concerning api concentration and endpoint kind prevents verification under the strict scope.'}"
record_184bedce6530,paper_314ad560b37c,10.1007/s00253-023-12677-z,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'no', 'area_ok': 'n_a', 'confidence': 0.5, 'rationale': 'The candidate lacks a verified concentration of ibuprofen at 5% w/w, and there is ambiguity regarding the concentration interpretation since it is indicated as 400 mg/L, which is not aligned with strict scope requirements. The focus on degradation potential without direct application of ivpt/ivrt methods or endpoint metrics further contributes to its rejection as out of scope.'}"
record_db157a5b199a,paper_e18921d9f76d,10.18433/j3160b,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.75, 'rationale': 'The API concentration recorded as 1% w/w is below the required 5% w/w threshold. This discrepancy raises ambiguity regarding the applicability of the findings within the context of drug release and therapeutic efficacy, particularly for the defined project scope.'}"
record_ed53a537b37b,paper_e09c2cc01529,10.22038/ijbms.2019.34011.8091,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': 'The record presents an ambiguous api_concentration (5 uM in molar instead of w/w), and the endpoint lacks clarity regarding its relevance for practical applications in dermal ibuprofen studies. The presence of conflicting evidence regarding concentration (molar vs weight/volume) and concerns over insufficient evidence led to the classification as unresolved.'}"
record_99c58fd33070,paper_7fb33aad5434,10.1172/jci2614,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,10.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'uncertain', 'area_ok': 'uncertain', 'confidence': 0.6, 'rationale': ""The record indicates an ambiguous API concentration of ibuprofen (500 µM), which does not align with the specified concentration of 5% w/w. Additionally, the presence of multiple failure reasons, including 'insufficient evidence' and 'percent only', suggests that the evidence provided is not conclusive enough to promote it to verified status. The study type is IVRT, but the ambiguity regarding the API concentration and the lack of clarity on whether the measurements sufficiently meet the requirements for IVPT/IVRT indicates that it should remain unresolved rather than being promoted.""}"
record_d547de9c4047,paper_7fb33aad5434,10.1172/jci2614,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,10.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'uncertain', 'area_ok': 'uncertain', 'confidence': 0.6, 'rationale': 'The API concentration reported (500 µM) conflicts with the strict scope of 5% w/w. Additionally, there is a significant ambiguity regarding the API concentration basis which is stated as molar, but the concentration context is unresolved. Given the conflicting evidence regarding the concentration basis and its relevance to the expected scope parameters, it would be most scientifically prudent to leave the record as unresolved.'}"
record_b3a1459d197e,paper_b451e1b601ac,10.1016/j.ejpb.2020.05.013,figure,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,8.0,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'yes', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.8, 'rationale': 'The record includes pertinent details about the ibuprofen formulation and the experimental setup, but it is missing the endpoint value which is critical for assessment. The study is within the scope of interest (5% w/w ibuprofen using a Franz diffusion cell), but the absence of the endpoint value prevents classification as verified. The endpoint time is present, but it does not compensate for the missing crucial data.'}"
record_29ae12e99041,paper_567266ad0643,10.1248/cpb.c21-00033,figure,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,8.0,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'no', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record cannot be verified due to missing critical endpoint data, specifically the endpoint value and endpoint time. Although the study discusses ibuprofen and uses a Franz diffusion cell, the absence of concentration data and required endpoints prevents it from being classified as verified, necessitating an unresolved status instead.'}"
record_32a74bb01a8c,paper_9a76cc3b29dc,10.1371/journal.pone.0141013,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_area,7.5,medium,diffusion_area,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'no', 'confidence': 0.7, 'rationale': ""The record is missing crucial information regarding diffusion area (area_ok is 'no'), which is critical for the strict scope of the review. The record's other endpoints are consistent, but without the diffusion area, it cannot be verified as valid within the defined criteria. Thus, it should be classified as rejected due to being outside strict adherence to the scope.""}"
record_7c4671e6b5bb,paper_a47037272c43,10.1007/s11095-014-1318-2,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,7.5,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'yes', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'no', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': 'The record is missing endpoint value and endpoint time, which are essential for the IVPT assessment. Although it includes relevant information about ibuprofen at 5% w/w concentration, the absence of these key endpoints makes it unresolved rather than verifiable.'}"
record_9d1a52744c0e,paper_eabb128fb839,10.1186/2050-6511-13-5,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint_time,5.5,medium,endpoint_time,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'no', 'area_ok': 'yes', 'confidence': 0.6, 'rationale': ""The record has adequate evidence related to ibuprofen and utilizes Franz diffusion cells in an IVPT study. However, it lacks essential data for 'endpoint time', which prohibits promotion to verified status. There are issues with missing API concentration and endpoint time, leading to unresolved status.""}"
record_73e27b5f48b0,paper_bfb4f8a16de3,10.4103/jomfp.jomfp_253_19,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,5.5,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'uncertain', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.6, 'rationale': 'The record is deemed unresolved because it is missing a key endpoint value, which is essential for consideration under the strict scope. Although evidence exists related to ibuprofen and endpoint time, the lack of endpoint data prevents it from being verified.'}"
