record_id,paper_id,doi,route,original_status,original_scope_bucket,candidate_reason,priority_score,priority_bucket,review_focus,adjudication
record_a8d34a74731e,paper_b257621dff97,10.1007/s11095-008-9785-y,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The candidate record identifies an ambiguous API concentration, noting a 10 mg/ml concentration that conflicts with earlier determined solubility of ibuprofen being approximately 9.6 mg/ml. The inconsistencies in concentration reporting (10 mg/ml versus saturated solution implications) suggests that the API concentration is not clarified, compelling the judgement to remain unresolved.'}"
record_2c9fa747f279,paper_b257621dff97,10.1007/s11095-008-9785-y,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': ""The record contains an ambiguous concentration of ibuprofen reported as '10 mg/ml', while the solubility determination indicates a value of approximately '9.6 mg/ml'. This discrepancy raises concerns about whether the effective concentration aligns with the specified criteria (5% w/w concentration, which should translate to ~5 mg/ml). As there's insufficient evidence to resolve the concentration issue and confirm compliance with the 5% guideline, it is recommended to keep the status unresolved.""}"
record_13e669d18dbb,paper_b257621dff97,10.1007/s11095-008-9785-y,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.75, 'rationale': 'The record indicates an ambiguous API concentration where the reported concentration of ibuprofen (10 mg/ml) does not align with the calculated solubility (9.6 ± 0.7 mg/ml). This discrepancy raises concerns about the validity of concentration claims. Given the conflicting information regarding the API concentration and its basis, it is preferred to keep the record unresolved rather than promoting it to verified.'}"
record_50dcf60c92e9,paper_6d7ce6948405,10.1002/14651858.cd001177.pub2,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'uncertain', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.6, 'rationale': 'The concentration of ibuprofen reported here is 0.5 mg/cm², which does not meet the 5% w/w requirement. The evidence regarding the endpoint and its relevance is unclear and insufficient, contributing to ambiguity. Therefore, it is prudent to keep this candidate unresolved.'}"
record_ace3746b1600,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'uncertain', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.65, 'rationale': ""The record contains crucial information regarding ibuprofen's permeation through the skin using a Franz diffusion cell; however, the concentration of the active pharmaceutical ingredient (API) is not specified, leading to ambiguity in the API concentration basis. This ambiguity prevents verification under strict criteria, so the record should remain unresolved.""}"
record_851ab860659f,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.8, 'rationale': 'The record has an ambiguous api concentration and lacks specified values, which leads to unresolved status. Although the other parameters align with required endpoints, the absence of a clear api concentration prevents verification of the strict criteria.'}"
record_9d98bd27f9f7,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The record lacks a specified API concentration. Although it contains relevant information about endpoint values and the Franz diffusion cell methodology, the ambiguous API concentration prevents it from being verified. Thus, it remains unresolved.'}"
record_2578ce137ea3,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record lacks a specified API concentration value for ibuprofen, which is critical for evaluating the validity of the study within the strict scope criteria. Though the study details methodologies consistent with relevant IVPT parameters, the absence of a clear API concentration compromises its strict verification, leading to a recommendation for rejection as you cannot verify the relevance of the data without this key information.'}"
record_fb8b2beb150c,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.8, 'rationale': ""The record is unresolved due to the ambiguity surrounding the concentration of the active pharmaceutical ingredient (API). While other necessary parameters for evaluation are present and confirmed, the lack of a specified concentration for ibuprofen (noted as 'None') indicates that the required information is missing. Therefore, it is prudent to classify the status as unresolved rather than verified.""}"
record_58c983118f05,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.85, 'rationale': 'The concentration of ibuprofen is not specified in the record, leading to ambiguity in the reported API concentration. This key aspect is crucial for verification under the strict scope, hence the record remains unresolved.'}"
record_7843cfa292ef,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': ""The record is useful as it provides valuable information regarding ibuprofen's permeation characteristics in a Franz diffusion cell setup. However, the ambiguous specification of the API concentration prevents it from being verified under strict criteria. Hence, it should be classified as rejected due to lack of concentration data while also being marked as useful but out of scope.""}"
record_0aa946056083,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'uncertain', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record does not specify the concentration of ibuprofen, which is critical for verifying its relevance to the strict criteria. Although it covers the necessary experimental aspects (Franz diffusion cell use, amount endpoint, endpoint timing), the absence of a defined API concentration leads to ambiguity, thus it should remain unresolved.'}"
record_9e37bfbbdb75,paper_6e6aaf875560,10.1248/bpb.b19-00221,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'uncertain', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.6, 'rationale': ""The record lacks a specific concentration value for ibuprofen and is marked as ambiguous regarding the concentration API. Without a defined 5% w/w concentration, it does not meet the strict criteria required for verification. While the evidence provided is scientifically useful, the ambiguity in concentration and the classification of 'unknown' for endpoint kind leads to its recommendation as rejected (useful but out of scope).""}"
record_0f3ceca79e77,paper_b77ed64191e9,10.3390/membranes13030355,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record presents data regarding ibuprofen but contains ambiguous evidence regarding the API concentration, which is reported in a unit (µg/L) that does not conform to the required 5% w/w specification. While the endpoints and time requirements are met, the conflicting units and invocation of ambiguous API concentration lead to uncertainty about verification. Remaining unresolved is preferable given the evidence gaps.'}"
record_208b539533cb,paper_931332b4928c,10.3390/molecules28207156,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'uncertain', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.8, 'rationale': 'The candidate record presents ibuprofen at an ambiguous concentration of 5.7 ug/mL, which does not align with the strict requirement of 5% w/w concentration. The absence of clear evidence linking this concentration to the required endpoints further complicates accurate verification. Therefore, maintaining it as unresolved is the most appropriate decision.'}"
record_2193f2f640a3,paper_d0b2772a4452,10.1038/sj.bjp.0702090,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'no', 'area_ok': 'n_a', 'confidence': 0.5, 'rationale': ""The record presents conflicting information regarding the ibuprofen concentration, as it states 10.0 mM in the record fields while relevant evidence indicates formulations involved concentrations in nM. Additionally, the endpoint kind is listed as 'unknown', which complicates its inclusion under the strict criteria. The issues with API concentration and other scope delimitations prevent verification.""}"
record_a37b33745bfe,paper_84dcffdf1d76,10.1371/journal.pone.0156931,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,10.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'uncertain', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.65, 'rationale': ""The record presents an ambiguous API concentration (100 uM), which lacks a clear basis in terms of the standard 5% w/w concentration. While the study focuses on ibuprofen's effects in a relevant IVPT context, the concentration's validity and congruence with the strict scope cannot be verified. Therefore, it is suggested that the record remain unresolved.""}"
record_55256de4a146,paper_84dcffdf1d76,10.1371/journal.pone.0156931,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,10.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'uncertain', 'endpoint_time_ok': 'yes', 'area_ok': 'uncertain', 'confidence': 0.7, 'rationale': 'The provided record indicates that the API concentration is reported as 100 µM, which is ambiguous and does not align with the required strict concentration of 5% w/w ibuprofen. Though the study is classified as IVPT and provides some relevant endpoint data, the ambiguity around the concentration and conflicting evidence related to it means it cannot be promoted to verified.'}"
record_9e24ca6354f6,paper_a0517498c977,10.1039/d0ra00100g,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_area,10.5,high,diffusion_area,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'no', 'confidence': 0.75, 'rationale': 'The record is unresolved due to the absence of a specified diffusion area, which is critical for evaluating the Franz diffusion cell setup. While the study includes relevant parameters for IVPT and indicates an endpoint time, the missing area data prevents it from being classified as verified.'}"
record_aafef845b3d5,paper_a83f2a886f65,10.1371/journal.pone.0130253,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_area,7.5,medium,diffusion_area,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': 'The record is missing crucial information about the diffusion area, which is necessary to validate its adherence to strict scope criteria. Although it provides some relevant data regarding IBP concentration and endpoints, the absence of the diffusion area prevents it from being verified and necessitates that it remain unresolved.'}"
record_ebb642102709,paper_a83f2a886f65,10.1371/journal.pone.0130253,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_area,7.5,medium,diffusion_area,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'uncertain', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'no', 'confidence': 0.7, 'rationale': 'The record is missing critical information about the diffusion area, which is necessary to determine the effectiveness of the IBP delivery via the diffusion cell. Without the diffusion area, the record cannot be fully validated, leading to a recommendation to remain unresolved.'}"
record_c721be639c67,paper_bfb4f8a16de3,10.4103/jomfp.jomfp_253_19,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,5.5,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.85, 'rationale': 'The record is unresolved primarily due to missing endpoint data. Although there is evidence for endpoint time, the critical endpoint value is not provided, which prevents classification as verified. Given the lack of essential information, the record remains unresolved.'}"
record_daff7d3844c2,paper_bfb4f8a16de3,10.4103/jomfp.jomfp_253_19,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,5.5,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.8, 'rationale': ""While the study provides data on ibuprofen's release over a 168-hour endpoint time, it is missing the required endpoint value and concentration details necessary for strict verification. Thus, it is rejected as out of scope even though it contains useful information.""}"
