record_id,paper_id,doi,route,original_status,original_scope_bucket,candidate_reason,priority_score,priority_bucket,review_focus,adjudication
record_fb8b2beb150c,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.85, 'rationale': ""The record presents an ambiguous API concentration due to the concentration being reported as '% w/v' while it is necessary to be specified in terms of volume-weight for strict consideration. Although the study uses relevant methods (Franz diffusion cell, endpoints defined), the lack of clear concentration data impacts verification. As a result, the record is scientifically useful but ultimately falls outside the strict scope of the criteria established for verification.""}"
record_58c983118f05,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': ""The record indicates an api_concentration_value of 'None' with a provided concentration unit of % w/v but the raw concentration is cited as 5%. This ambiguity regarding concentration prevents classification as verified. While other parameters are aligned with the strict scope, the undefined concentration limits the utility for the strict criteria. Therefore, it is recommended for rejection as it does not fit within the strict scope due to the ambiguity of the API concentration, despite otherwise useful information.""}"
record_7843cfa292ef,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.8, 'rationale': 'The ambiguity in the API concentration due to the value being reported as None and specified only in % w/v instead of the required w/w format, raises significant concerns. This ambiguity conflicts with the strict criteria established for promoting to verified status. Although all other parameters are acceptable, the lack of clarity regarding the API concentration cannot be resolved, necessitating the record remain unresolved.'}"
record_0aa946056083,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.85, 'rationale': 'The record indicates an important concentration issue where the API concentration is listed as ambiguous with a unit of % w/v, while the review focus is specifically on API concentration basis. Key details such as the correct API concentration measurement are not clearly defined, indicating it does not meet the strict criteria we are looking for. Therefore, it should remain unresolved.'}"
record_9e37bfbbdb75,paper_6e6aaf875560,10.1248/bpb.b19-00221,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'no', 'area_ok': 'no', 'confidence': 0.65, 'rationale': 'The record presents ambiguous API concentration for ibuprofen (1.11 mL/s), conflicting with the required 5% w/w concentration. Insufficient evidence and ambiguous information lead to conflicting results on the effectiveness of ibuprofen with the insufficient data to support a verification. Therefore, retaining it as unresolved is more suitable.'}"
record_03ac6dbd81c3,paper_7b671a04bd51,10.1038/s41598-020-74885-1,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'uncertain', 'confidence': 0.7, 'rationale': 'The API concentration stated in the record is ambiguous (4 mg/ml which may imply 0.4% w/v, not 5% w/w). While it mentions ibuprofen under an IVRT context, the conflicting concentration values warrant categorizing the record as unresolved rather than moving to verified.'}"
record_74d21ff9c424,paper_a3861388b053,10.1186/1476-511x-11-171,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The record exhibits issues with the concentration of the active pharmaceutical ingredient (API) being reported in micromolar (μM) rather than the required percentage weight/weight (w/w). Additionally, the record references an ambiguous API concentration without clearly aligning it to the strict defined scope, particularly the concentration being cited as potentially not relevant to the specified limits (5% w/w). Despite presenting relevant IVPT and endpoint time data, the ambiguity in concentration leads to an unresolved status as the concentration requirement is instrumental for verification in this strict scientific review.'}"
record_236a55de76ca,paper_c614a40d430f,10.1123/ijspp.2016-0382,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,10.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.5, 'rationale': 'The study fails to specify the exclusive concentration of ibuprofen when combined with acetaminophen, as it mentions a combined action but cannot distinguish the effects properly. This ambiguity regarding API concentration leads to its recommendation for rejection based on strict criteria.'}"
record_50369959779b,paper_a3861388b053,10.1186/1476-511x-11-171,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,10.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'uncertain', 'area_ok': 'yes', 'confidence': 0.6, 'rationale': 'The record has an ambiguous API concentration reported in uM (50 μM), which conflicts with the required strict 5% w/w concentration metric. Additionally, the evidence regarding endpoint values specifies a percentage inhibition rather than a concentration or mass endpoint, indicating a lack of clarity on the expected results required for strict verification. Therefore, while the record holds some relevance to IVPT studies, the API concentration ambiguity and endpoint categorization hinder its advancement to verified status.'}"
record_55256de4a146,paper_84dcffdf1d76,10.1371/journal.pone.0156931,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,10.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.6, 'rationale': 'The candidate has ambiguous API concentration (100 µM) which does not conform to the required 5% w/w. The evidence regarding endpoint and amount is unclear and the record relies on insufficient details regarding the API, failing to rectify the unresolved status.'}"
record_932516a51187,paper_bfb4f8a16de3,10.4103/jomfp.jomfp_253_19,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_area,7.5,medium,diffusion_area,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.75, 'rationale': 'The record is missing critical data regarding the diffusion area and API concentration, which prevents it from being promoted to verified status. The evidence relates primarily to IVPT and endpoint values, but significant gaps exist in the necessary parameters to assess compliance with the strict criteria.'}"
record_59121c628d85,paper_47e0b4fbb992,10.1208/s12249-019-1481-1,figure,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,7.0,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record is classified as unresolved primarily due to missing endpoint data. While adequate information exists regarding the endpoint time and Franz diffusion cell setup, the critical missing endpoint value precludes it from meeting the strict requirements for verification. Thus, it should remain unresolved, as there is potential for value recovery with further investigation.'}"
record_e058c87cb94e,paper_c686cf1d6d2f,10.1038/nature18615,text,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,7.0,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'uncertain', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'no', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': ""The record presents useful data related to ibuprofen's interaction with a viral glycoprotein but lacks critical information regarding the endpoint and endpoint time, which prevents verification. Although the content offers insights into therapeutic mechanisms, it does not meet the strict criteria for this review, thus recommending rejection as it's scientifically useful but outside the defined scope.""}"
record_c774ad459207,paper_a47037272c43,10.1007/s11095-014-1318-2,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,6.5,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'yes', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': ""The primary reason for recommending that this record remains unresolved is the 'missing_endpoint'. While the study provides relevant information about ibuprofen and aligns with the required concentration and other parameters, it lacks a definitive endpoint value, which is crucial for verification under the strict scope criteria.""}"
record_8860fc12a6af,paper_a47037272c43,10.1007/s11095-014-1318-2,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,6.5,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'yes', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.85, 'rationale': 'The record indicates a missing endpoint value, which is critical for the assessment in this strict scope. Although the concentration of ibuprofen is confirmed at 5% w/w and the endpoint time is provided, the absence of required endpoint data leads to insufficient evidence for a verified status. Thus, the recommendation is for rejection due to the unresolved status associated mainly with the absent endpoint.'}"
record_70322140db18,paper_a47037272c43,10.1007/s11095-014-1318-2,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,6.5,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.75, 'rationale': 'The record is unresolved because it lacks a clearly defined endpoint value, which is critical for verification in this strict scope. Although the concentration of ibuprofen is correct and matches the 5% w/w specification, the unspecified endpoint kind and missing endpoint value prevent it from being promoted to verified status.'}"
record_25bf7612b9fc,paper_a47037272c43,10.1007/s11095-014-1318-2,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,6.5,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': 'The record is marked as unresolved primarily due to missing endpoint data, which is critical to meet the strict criteria for verification. Although there is some relevant evidence regarding the formulation and endpoint time, the absence of a defined endpoint value prevents promotion to verified status. Therefore, it should remain unresolved.'}"
