record_id,paper_id,doi,route,original_status,original_scope_bucket,candidate_reason,priority_score,priority_bucket,review_focus,adjudication
record_ace3746b1600,paper_48cbfe0b170b,10.1208/s12249-013-9995-4,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The record specifies an API concentration of 5.0% w/v, which does not align with the required 5% w/w concentration for strict scope. The study employs a Franz diffusion cell and adequately discusses essential parameters like endpoint and area; however, the concentration unit inconsistency leads to ambiguity regarding compliance with the strict scope. Therefore, it is deemed useful but out of the defined scope.'}"
record_95740c1b9dcb,paper_5878fa191e8b,10.1016/j.rinphs.2012.10.001,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': 'The API concentration is stated as 10 mg/mL, but the basis is w/v which does not match the default weight/weight (5% w/w) scope. Therefore, the concentration is ambiguous in terms of expected w/w ratios. Although endpoint and time metrics meet the requirements, the unclear concentration prevents verification to strict status.'}"
record_db94142c1953,paper_5878fa191e8b,10.1016/j.rinphs.2012.10.001,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'uncertain', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': 'The API concentration is cited as 15 mg/mL (which does not convert to a 5% w/w concentration) leading to an ambiguous API concentration issue. Despite the endpoints being acceptable, the concentration conflict prevents this from being verified.'}"
record_496423a59de1,paper_567266ad0643,10.1248/cpb.c21-00033,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'uncertain', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.5, 'rationale': 'The record reports an ambiguous API concentration (0.0 mol/mol), which is necessary to qualify as verified under strict scope. Despite fitting within areas like IVPT and using a Franz diffusion cell, the lack of a defined concentration for ibuprofen leads to unresolved concerns regarding data validity.'}"
record_31c965d3f8d9,paper_567266ad0643,10.1248/cpb.c21-00033,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': 'The record indicates an irregular concentration of ibuprofen (0.1 mol/mol) which is ambiguous and does not meet the strict scope of a 5% w/w standard. Additionally, this ambiguity leads to unresolved classification rather than verification, as it does not fully adhere to the required concentration level.'}"
record_63cbfde91b78,paper_567266ad0643,10.1248/cpb.c21-00033,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'uncertain', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'uncertain', 'confidence': 0.8, 'rationale': 'The api concentration is given as 0.5 mol/mol instead of the required 5% w/w. The ambiguous concentration raises significant concerns about the validity of the study’s conclusions. Hence, it should remain unresolved.'}"
record_1142fa4fed04,paper_567266ad0643,10.1248/cpb.c21-00033,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': 'The record presents an ambiguous API concentration with a reported value in mol/mol (0.2) that does not meet the specified strict criteria of a 5% w/w concentration for ibuprofen. This makes it scientifically useful but unresolved under strict scope requirements.'}"
record_1068319cb471,paper_567266ad0643,10.1248/cpb.c21-00033,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.75, 'rationale': 'The record presents ambiguous API concentrations as the concentration value reported (0.3 mol/mol) diverges from the concentration basis of 5% w/w required for strict verification. Given that the study is focused on IVPT with Franz diffusion cell involving ibuprofen but lacks clarity on the specified concentration metric and has conflicting interpretations, it is more appropriate to keep it unresolved rather than promote it to verified.'}"
record_b097316b76c3,paper_5878fa191e8b,10.1016/j.rinphs.2012.10.001,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'uncertain', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': 'The recorded concentration of 10.0 mg/ml is ambiguous for the 5% w/w requirement, which leads to uncertainty regarding the validity of the concentration basis. Other metrics such as endpoint values and the use of the Franz diffusion cell are appropriate, but the concentration remains unresolved.'}"
record_102224a5753a,paper_5878fa191e8b,10.1016/j.rinphs.2012.10.001,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'yes', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'uncertain', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.75, 'rationale': 'The record is unclear regarding the API concentration value due to an ambiguous report of 15 mg/mL, which does not directly align with the 5% w/w requirement for strict scope. Although the endpoints regarding amount per area and endpoint time are acceptable, the ambiguous concentration prevents promotion to verified status. It remains unresolved as the discrepancy in concentration is significant.'}"
record_abf96fb4d994,paper_567266ad0643,10.1248/cpb.c21-00033,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'uncertain', 'confidence': 0.5, 'rationale': 'The record indicates an ambiguous API concentration with a value reported as 0.0, which does not meet the required criteria for a verified status. While the other factors align with the strict scope, the conflicting concentration data leads to a recommendation to keep the status unresolved.'}"
record_0eb97d157629,paper_567266ad0643,10.1248/cpb.c21-00033,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,12.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The ambiguous API concentration (molar fraction of ibuprofen as 0.1 in mol/mol rather than 5% w/w) prevents this record from being strictly verified. The data indicates a study relevant to ibuprofen permeability but does not conform to the strict parameters needed for promotion, particularly due to the concentration ambiguity points towards uncertainty in its classification under the necessary 5% w/w criterion.'}"
record_ad27c13dbfc5,paper_6d7ce6948405,10.1002/14651858.cd001177.pub2,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'yes', 'endpoint_time_ok': 'yes', 'area_ok': 'uncertain', 'confidence': 0.7, 'rationale': 'The record indicates an ambiguous API concentration (0.5 mg/cm² instead of the required 5% w/w), which is crucial given the strict scope. The endpoint is relevant, and the study type (IVRT) is appropriate, but the discrepancy in concentration renders it too ambiguous for verification under strict criteria. Consequently, it should remain unresolved while further clarity on the API concentration is sought.'}"
record_6f7f32d16194,paper_4431fa44bca9,10.1186/s13065-022-00901-2,table,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.5,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.8, 'rationale': ""The record indicates an ambiguous API concentration with an IC50 value of ibuprofen listed as 0.11 µmol/ml, which does not fit the strict requirement of a 5% w/w concentration. The study type is IVPT, which is in scope, but there are conflicts surrounding the API concentration basis. Hence, it may not be verified due to insufficient evidence regarding the concentration's application in context to the study requirements.""}"
record_118a317566c2,paper_84dcffdf1d76,10.1371/journal.pone.0156931,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.6, 'rationale': 'The record presents data on ibuprofen at a concentration of 100 μM rather than the required 5% w/w. While the study does utilize an IVPT model, the absence of data verifying the precise concentration in the stated weight/volume format results in ambiguity regarding the API concentration. Therefore, it is scientifically useful but does not fit the strict criteria and should be rejected.'}"
record_1b157c5151ad,paper_84dcffdf1d76,10.1371/journal.pone.0156931,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.7, 'rationale': 'The API concentration is given in micromolar (100 μM), which does not fit the required 5% w/w standard for ibuprofen. Additionally, while the study conducted IVPT and provides endpoint times, there is ambiguity regarding the effect of the formulation on the intended pharmacological outcomes, leading to unresolved status.'}"
record_3330d674ff00,paper_84dcffdf1d76,10.1371/journal.pone.0156931,figure,unresolved,recoverable_unresolved,recoverable_unresolved:ambiguous_api_concentration,11.0,high,api_concentration_basis,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'no', 'area_ok': 'n_a', 'confidence': 0.5, 'rationale': 'The record has ambiguous API concentration data (131 μM, which is not clearly convertible to 5% w/w) and the endpoint kind is unknown. These issues prevent verification under strict criteria.'}"
record_eaa5affb161c,paper_a0517498c977,10.1039/d0ra00100g,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,10.5,high,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record is unresolved due to missing endpoint values and lacks sufficient evidence to promote it to verified. While it has relevant data about ibuprofen diffusion through skin, the critical missing endpoint prevents confirmation.'}"
record_1a3150403dab,paper_b451e1b601ac,10.1016/j.ejpb.2020.05.013,figure,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,8.0,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'yes', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'yes', 'confidence': 0.7, 'rationale': 'The record is unresolved due to a missing endpoint value that is critical for strict verification. Although the document provides adequate information about the ibuprofen concentration, diffusion area, and endpoint time, the absence of a specified endpoint prevents classification as verified. Hence, it remains in the unresolved status.'}"
record_3b7feaaeafb1,paper_a47037272c43,10.1007/s11095-014-1318-2,figure,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,7.0,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'yes', 'concentration_5pct_ww_ok': 'yes', 'franz_ok': 'uncertain', 'ivpt_ivrt_ok': 'uncertain', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'uncertain', 'confidence': 0.6, 'rationale': 'The record provides useful information regarding the solubility and viscoelastic properties of ibuprofen in adhesive systems, supporting its relevance as a candidate for dermal application. However, the critical missing endpoint value prevents it from being promoted to verified status. Given that the record does not fully meet the strict scope requirements, it is recommended to be rejected as out of scope, while noting its valuable insights.'}"
record_e058c87cb94e,paper_c686cf1d6d2f,10.1038/nature18615,text,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,7.0,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'unresolved', 'scope_bucket': 'recoverable_unresolved', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'yes', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'no', 'area_ok': 'n_a', 'confidence': 0.85, 'rationale': 'The record is classified as unresolved due to missing critical endpoint information, which is essential for validation. While the study type and device are appropriate for the scope, the absence of specified endpoint values and concentration information limits its inclusion in a verified status.'}"
record_dd2d0a71ca94,paper_c686cf1d6d2f,10.1038/nature18615,text,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,7.0,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'no', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'yes', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'no', 'area_ok': 'n_a', 'confidence': 0.85, 'rationale': ""The record is missing key endpoints (endpoint value and endpoint time), which are critical for adherence to the strict scope. This leads to a conclusion that the record cannot be verified as useful within the defined criteria. Although it discusses ibuprofen's interaction, without the necessary endpoint data, it does not meet the stringent requirements and falls out of the strict scope.""}"
record_7720df10a517,paper_bfb4f8a16de3,10.4103/jomfp.jomfp_253_19,mixed,unresolved,recoverable_unresolved,recoverable_unresolved:missing_endpoint,5.5,medium,endpoint_value,"{'should_keep_strict': 'no', 'recommended_status': 'rejected', 'scope_bucket': 'useful_but_out_of_scope', 'target_api_ok': 'uncertain', 'concentration_5pct_ww_ok': 'no', 'franz_ok': 'no', 'ivpt_ivrt_ok': 'no', 'amount_endpoint_ok': 'no', 'endpoint_time_ok': 'yes', 'area_ok': 'n_a', 'confidence': 0.5, 'rationale': 'The record lacks a specified endpoint value, which is crucial for determining the effectiveness of the ibuprofen formulation. While there is relevant data regarding drug release percentages over time and endpoint time is provided, the absence of a precise endpoint value prevents promotion to verified status. Thus, it should be rejected as useful but out of scope due to this critical missing information.'}"
